congress_id,session_id,vote,vote_url,result,question_description,reference_issue,reference_issue_url,issue,issue_url,date
114,1,214 (84-14),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=114&session=1&vote=00214,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on H.R. 1735; An act to authorize appropriations for fiscal year 2016 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.","",,H.R. 1735,http://hdl.loc.gov/loc.uscongress/legislation.114hr1735,Jun 17
114,1,212 (83-15),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=114&session=1&vote=00212,Agreed to,On the Cloture Motion S.Amdt. 1463: Motion to Invoke Cloture on McCain Amdt. No. 1463; In the nature of a substitute.,S.Amdt. 1463,http://hdl.loc.gov/loc.uscongress/legislation.114samdt1463,H.R. 1735,http://hdl.loc.gov/loc.uscongress/legislation.114hr1735,Jun 16
114,1,209 (78-21),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=114&session=1&vote=00209,Agreed to,On the Amendment S.Amdt. 1889: McCain Amdt. No. 1889; To reaffirm the prohibition on torture.,S.Amdt. 1889,http://hdl.loc.gov/loc.uscongress/legislation.114samdt1889,H.R. 1735,http://hdl.loc.gov/loc.uscongress/legislation.114hr1735,Jun 16
114,1,204 (48-44),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=114&session=1&vote=00204,Agreed to,On the Amendment S.Amdt. 1506: Tillis Amdt. No. 1506; To provide for the stationing of C-130 H aircraft avionics previously modified by the Avionics Modernization Program (AMP) in support of daily training and contingency requirements for Airborne and Special Operations Forces.,S.Amdt. 1506,http://hdl.loc.gov/loc.uscongress/legislation.114samdt1506,H.R. 1735,http://hdl.loc.gov/loc.uscongress/legislation.114hr1735,Jun 04
114,1,202 (61-34),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=114&session=1&vote=00202,Agreed to,"On the Amendment S.Amdt. 1522: Portman Amdt. No. 1522; To provide additional amounts for procurement and for research, development, test, and evaluation for Stryker Lethality Upgrades, and to provide an offset.",S.Amdt. 1522,http://hdl.loc.gov/loc.uscongress/legislation.114samdt1522,H.R. 1735,http://hdl.loc.gov/loc.uscongress/legislation.114hr1735,Jun 04
114,1,197 (83-14),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=114&session=1&vote=00197,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on H.R. 2048; A bill to reform the authorities of the Federal Government to require the production of certain business records, conduct electronic surveillance, use pen registers and trap and trace devices, and use other forms of information gathering for foreign intelligence, counterterrorism, and criminal purposes, and for other purposes.","",,H.R. 2048,http://hdl.loc.gov/loc.uscongress/legislation.114hr2048,Jun 02
114,1,196 (77-17),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=114&session=1&vote=00196,Agreed to,"On Cloture on the Motion to Proceed: Upon Reconsideration Motion to Invoke Cloture on the Motion to Proceed to H.R. 2048; A bill to reform the authorities of the Federal Government to require the production of certain business records, conduct electronic surveillance, use pen registers and trap and trace devices, and use other forms of information gathering for foreign intelligence, counterterrorism, and criminal purposes, and for other purposes.","",,H.R. 2048,http://hdl.loc.gov/loc.uscongress/legislation.114hr2048,May 31
114,1,192 (61-38),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=114&session=1&vote=00192,Agreed to,On the Cloture Motion: Motion to Invoke Cloture on H.R. 1314; A bill to amend the Internal Revenue Code of 1986 to provide for a right to an administrative appeal relating to adverse determinations of tax-exempt status of certain organizations.,"",,H.R. 1314,http://hdl.loc.gov/loc.uscongress/legislation.114hr1314,May 22
114,1,191 (62-37),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=114&session=1&vote=00191,Agreed to,On the Amendment S.Amdt. 1221: Hatch Amdt. No. 1221 As Amended; In the nature of a substitute.,S.Amdt. 1221,http://hdl.loc.gov/loc.uscongress/legislation.114samdt1221,H.R. 1314,http://hdl.loc.gov/loc.uscongress/legislation.114hr1314,May 22
114,1,186 (70-29),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=114&session=1&vote=00186,Agreed to,On the Amendment S.Amdt. 1411: Hatch Amdt. No. 1411 As Modified; Of a perfecting nature.,S.Amdt. 1411,http://hdl.loc.gov/loc.uscongress/legislation.114samdt1411,H.R. 1314,http://hdl.loc.gov/loc.uscongress/legislation.114hr1314,May 22
114,1,183 (62-38),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=114&session=1&vote=00183,Agreed to,On the Cloture Motion S.Amdt. 1221: Motion to Invoke Cloture on Hatch Amdt. No. 1221 to H.R. 1314; In the nature of a substitute.,S.Amdt. 1221,http://hdl.loc.gov/loc.uscongress/legislation.114samdt1221,H.R. 1314,http://hdl.loc.gov/loc.uscongress/legislation.114hr1314,May 21
