congress_id,session_id,vote,vote_url,result,question_description,reference_issue,reference_issue_url,issue,issue_url,date
105,1,298 (91-4),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00298,Agreed to,"On the Conference Report: conference report on h.r.2264; A bill making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 1998, and for other purposes.","",,H.R. 2264,http://hdl.loc.gov/loc.uscongress/legislation.105hr2264,Nov 08
105,1,296 (90-10),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00296,Agreed to,"On the Conference Report: h.r.1119 conference report; An Act to authorize appropriations for fiscal year 1998 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to precribe personnel strengths for such fiscal year for the Armed Forces, and for other purposes.","",,H.R. 1119,http://hdl.loc.gov/loc.uscongress/legislation.105hr1119,Nov 06
105,1,294 (68-31),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00294,Agreed to,On the Motion to Proceed: motion to proceed to consider s. 1269; An original bill to establish objectives for negotiating and procedures for implementing certain trade agreements.,"",,S. 1269,http://hdl.loc.gov/loc.uscongress/legislation.105s1269,Nov 05
105,1,292 (69-31),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00292,Agreed to,On Cloture on the Motion to Proceed: Motion to invoke cloture on the motion to proceed; An original bill to establish objectives for negotiating and procedures for implementing certain trade agreements.,"",,S. 1269,http://hdl.loc.gov/loc.uscongress/legislation.105s1269,Nov 04
105,1,289 (93-2),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00289,Agreed to,"On the Cloture Motion: motion to invoke cloture on motion to proceed to conf.rpt. on h.r.111; An Act to authorize appropriations for fiscal year 1998 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to precribe personnel strengths for such fiscal year for the Armed Forces, and for other purposes.","",,H.R. 1119,http://hdl.loc.gov/loc.uscongress/legislation.105hr1119,Oct 31
105,1,285 (78-20),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00285,Agreed to,"On the Motion to Table: motion to table gramm motion to postpone re:conf. rpt. on h.r.1119; An Act to authorize appropriations for fiscal year 1998 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to precribe personnel strengths for such fiscal year for the Armed Forces, and for other purposes.","",,H.R. 1119,http://hdl.loc.gov/loc.uscongress/legislation.105hr1119,Oct 29
105,1,283 (84-14),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00283,Agreed to,"On the Conference Report: conference report to accompany h.r.2107; A bill making appropriations for the Department of the Interior and related agencies for the fiscal year ending September 30, 1998, and for other purposes.","",,H.R. 2107,http://hdl.loc.gov/loc.uscongress/legislation.105hr2107,Oct 28
105,1,272 (54-45),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00272,Agreed to,"On the Motion to Adjourn: motion to adjourn; A bill to authorize funds for construction of highways, for highway safety programs, and for mass transit programs, and for other purposes.","",,S. 1173,http://hdl.loc.gov/loc.uscongress/legislation.105s1173,Oct 08
105,1,271 (94-4),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00271,Agreed to,"On the Motion for Attendance: motion to instruct sgt. at arms to request attendence of senators; A bill to authorize funds for construction of highways, for highway safety programs, and for mass transit programs, and for other purposes.","",,S. 1173,http://hdl.loc.gov/loc.uscongress/legislation.105s1173,Oct 08
105,1,269 (99-1),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00269,Agreed to,On the Amendment S.Amdt. 1253: MACK AMDT NO. 1253; To provide relief to certain aliens who would otherwise be subject to removal from the United States.,S.Amdt. 1253,http://hdl.loc.gov/loc.uscongress/legislation.105samdt1253,S. 1156,http://hdl.loc.gov/loc.uscongress/legislation.105s1156,Oct 07
